iter	RMSE
3052	0.08853731651
3053	0.0883957553
3054	0.08826146048
3055	0.08817843992
3056	0.08807978483
3057	0.08794890221
3058	0.08785883616
3059	0.0877553787
3060	0.08765947881
3061	0.08755800529
3062	0.08741402061
3063	0.08728407856
3064	0.08720269648
3065	0.08705636283
3066	0.08696996997
3067	0.08684369972
3068	0.08671680998
3069	0.08658412529
3070	0.08650328014
3071	0.08638000078
3072	0.08623448023
3073	0.08614090794
3074	0.08604909293
3075	0.08595185061
3076	0.08580985792
3077	0.08569576271
3078	0.08555968391
3079	0.08540207903
3080	0.08529930858
3081	0.08517004215
3082	0.08510663717
3083	0.08491344598
3084	0.08477285009
3085	0.08465874219
3086	0.08454797009
3087	0.08440305342
3088	0.08428967612
3089	0.08415903956
3090	0.08405115663
3091	0.08391979063
3092	0.08378325933
3093	0.08362739062
3094	0.08351617152
3095	0.08342134418
3096	0.08327919514
3097	0.08317726954
3098	0.08304280111
3099	0.08291855507
3100	0.08277938492
3101	0.08271070649
3102	0.08259884647
3103	0.08251242279
3104	0.08241107234
3105	0.08227194022
3106	0.08211862324
3107	0.08199138068
3108	0.08188045957
3109	0.08176001285
3110	0.08163340732
3111	0.08149957673
3112	0.08138078496
3113	0.08125495214
3114	0.08115643331
3115	0.08100066627
3116	0.08084739307
3117	0.08073448289
3118	0.08067170696
3119	0.08052744872
3120	0.08040799765
3121	0.08027948814
3122	0.08022130031
3123	0.08014812192
3124	0.08005444408
3125	0.07995316196
3126	0.07981843453
3127	0.07974640574
3128	0.0796003479
3129	0.07947948711
3130	0.07938768749
3131	0.07925506253
3132	0.07922734594
3133	0.07918091094
3134	0.07917187293
3135	0.07903500452
3136	0.07893681572
3137	0.07884752519
3138	0.07870876329
3139	0.07860330936
3140	0.07850004724
3141	0.07841031155
3142	0.07832080457
3143	0.07817146794
3144	0.07807750692
3145	0.0779343206
3146	0.07783290588
3147	0.07774265878
3148	0.07763892409
3149	0.07753647192
3150	0.07742125428
3151	0.07732234751
3152	0.07718233259
3153	0.07708160737
3154	0.07700928111
3155	0.07689290496
3156	0.07677906367
3157	0.07669939926
3158	0.07661352743
3159	0.07651107213
3160	0.07641264264
3161	0.07630726407
3162	0.07616885372
3163	0.07616020367
3164	0.07609858398
3165	0.07600280682
3166	0.07589922449
3167	0.07577053281
3168	0.0756546374
3169	0.0755520526
3170	0.07546321886
3171	0.07537567905
3172	0.07529967796
3173	0.0752116769
3174	0.0751095435
3175	0.07499839176
3176	0.0749322762
3177	0.07481943966
3178	0.07469891284
3179	0.0745949537
3180	0.0744818348
3181	0.07436943314
3182	0.0742730059
3183	0.07417139414
3184	0.07405302084
3185	0.07393726417
3186	0.07386231448
3187	0.07377699404
3188	0.07369269311
3189	0.07357960855
3190	0.07349109951
3191	0.07337774805
3192	0.07328335917
3193	0.07314496557
3194	0.07305151743
3195	0.07296809704
3196	0.07289788269
3197	0.07277684292
3198	0.07266925132
3199	0.07257152339
3200	0.07246585845
3201	0.07239963722
3202	0.07233430404
3203	0.07226984762
3204	0.07218740413
3205	0.07207937266
3206	0.07199334117
3207	0.07189696599
3208	0.07178178867
3209	0.07167611202
3210	0.07156232453
3211	0.07142918766
3212	0.07132307962
3213	0.07118952186
3214	0.07110908896
3215	0.07104593889
3216	0.07095778105
3217	0.07088525737
3218	0.07080535158
3219	0.07070024643
3220	0.07063890434
3221	0.07054875373
3222	0.07048570994
3223	0.07039099464
3224	0.07031145653
3225	0.07020141616
3226	0.07012432976
3227	0.07005275815
3228	0.06993825447
3229	0.06984255863
3230	0.06974029408
3231	0.06963785588
3232	0.06957314609
3233	0.06946528708
3234	0.06934286186
3235	0.06923338475
3236	0.06916342872
3237	0.06908241396
3238	0.06898000842
3239	0.06891047667
3240	0.06881063626
3241	0.06872980026
3242	0.06865199445
3243	0.06855288648
3244	0.06845086601
3245	0.06832443113
3246	0.06824421292
3247	0.06812219378
3248	0.06803573588
3249	0.06794620405
3250	0.06787643834
3251	0.06777528903
3252	0.06766850629
3253	0.0675688047
3254	0.06748403827
3255	0.06738754557
3256	0.06727166531
3257	0.06718054056
3258	0.06705778549
3259	0.06697418632
3260	0.06687970369
3261	0.06680711961
3262	0.06671598668
3263	0.06664135627
3264	0.06656006001
3265	0.0664948396
3266	0.06642543714
3267	0.06634305138
3268	0.06629028318
3269	0.06619336447
3270	0.06609144808
3271	0.066011613
3272	0.06592776819
3273	0.06585424985
3274	0.0657864852
3275	0.0656810298
3276	0.06560933874
3277	0.06552939123
3278	0.06543609691
3279	0.06531592607
3280	0.06520320291
3281	0.06511372022
3282	0.06503565858
3283	0.06495842061
3284	0.06486230694
3285	0.06476097171
3286	0.06472161221
3287	0.06465423264
3288	0.06455167331
3289	0.06443889104
3290	0.06431873854
3291	0.0642128
3292	0.06408522233
3293	0.06397815708
3294	0.06390089041
3295	0.06379263848
3296	0.06368031573
3297	0.06359556435
3298	0.06349923042
3299	0.06341054785
3300	0.06329245039
3301	0.06319335347
3302	0.06312991075
3303	0.06303727617
3304	0.06293201861
3305	0.0628448311
3306	0.06276949142
3307	0.06268346746
3308	0.06258689218
3309	0.06249878777
3310	0.06244912602
3311	0.06234408519
3312	0.06226996505
3313	0.06219422581
3314	0.06209919791
3315	0.06200803218
3316	0.06192133441
3317	0.06183283785
3318	0.0617618006
3319	0.06166642152
3320	0.06155463813
3321	0.06148887959
3322	0.06138722154
3323	0.06127059611
3324	0.06116252489
3325	0.06106952761
3326	0.0609843131
3327	0.06090539028
3328	0.06081581924
3329	0.06072750735
3330	0.06065021944
3331	0.06056277317
3332	0.06047467551
3333	0.06036371546
3334	0.06029305953
3335	0.0601856543
3336	0.06006233342
3337	0.0599621184
3338	0.05986575825
3339	0.05976860442
3340	0.05967881787
3341	0.05958279588
3342	0.05951072607
3343	0.05940294229
3344	0.05930876003
3345	0.059243365
3346	0.05914849424
3347	0.05908907797
3348	0.05900181275
3349	0.05892555262
3350	0.05879709089
3351	0.05874838164
3352	0.05866265945
3353	0.05857858515
3354	0.05849529521
3355	0.05839581289
3356	0.05830595092
3357	0.05823141376
3358	0.05814141791
3359	0.05806033137
3360	0.05797085555
3361	0.0579232116
3362	0.05781268726
3363	0.05773105367
3364	0.05764658419
3365	0.05758113358
3366	0.0574825001
3367	0.05740743536
3368	0.05733499914
3369	0.05726392207
3370	0.05716688637
3371	0.05708573113
3372	0.05702325323
3373	0.05693372902
3374	0.05688752821
3375	0.05679466149
3376	0.0567150734
3377	0.05662563671
3378	0.05655233329
3379	0.05648302843
3380	0.056398882
3381	0.0563135622
3382	0.05627158184
3383	0.05619081112
3384	0.05610341844
3385	0.05604266929
3386	0.05599744276
3387	0.05590491643
3388	0.05585699472
3389	0.0557682101
3390	0.0556852197
3391	0.05560051794
3392	0.05552336061
3393	0.05543603671
3394	0.05534799282
3395	0.05526964482
3396	0.05518822024
3397	0.05510644635
3398	0.05504753481
3399	0.05497724379
3400	0.05487335841
3401	0.05478925797
3402	0.05469929903
3403	0.05463943266
3404	0.05458059917
3405	0.05450039946
3406	0.05443321364
3407	0.05435140439
3408	0.05430588981
3409	0.05423729469
3410	0.05417961171
3411	0.0541022638
3412	0.05404369452
3413	0.05396242362
3414	0.0538782582
3415	0.05378799353
3416	0.05370995521
3417	0.05363148723
3418	0.05357391067
3419	0.05348531506
3420	0.05340603604
3421	0.05334176445
3422	0.05324286861
3423	0.05316538496
3424	0.05307612718
3425	0.05299989168
3426	0.05293928531
3427	0.05288296204
3428	0.05279616702
3429	0.05271973583
3430	0.05264410468
3431	0.05257741918
3432	0.05252090278
3433	0.05244563232
3434	0.05237165538
3435	0.05231170475
3436	0.05222837645
3437	0.05216348977
3438	0.05208654983
3439	0.05202569655
3440	0.05191821778
3441	0.051872138
3442	0.05179581045
3443	0.05171093809
3444	0.05164872301
3445	0.05159020139
3446	0.05153591485
3447	0.0514663626
3448	0.05141244066
3449	0.05133337717
3450	0.05127394127
3451	0.05120941115
3452	0.05115566998
3453	0.05108056639
3454	0.05101169468
3455	0.05098182117
3456	0.05092324294
3457	0.05084450305
3458	0.05077616344
3459	0.0506927195
3460	0.05064050186
3461	0.05058267054
3462	0.05052574928
3463	0.05047325064
3464	0.05041068555
3465	0.05035195617
3466	0.05030029785
3467	0.05023373497
3468	0.05015680759
3469	0.05010002853
3470	0.05004428298
3471	0.04999155435
3472	0.04995140387
3473	0.04990363967
3474	0.04987444215
3475	0.04980942572
3476	0.04973391226
3477	0.04964031925
3478	0.04960105921
3479	0.04954448414
3480	0.0495049214
3481	0.04946631799
3482	0.04939617493
3483	0.04934489402
3484	0.04927719233
3485	0.04921380808
3486	0.04914530198
3487	0.04908959449
3488	0.0490329098
3489	0.04898198465
3490	0.0489024704
3491	0.04883933293
3492	0.04876230948
3493	0.04870422838
3494	0.04863987646
3495	0.0486014717
3496	0.04854583787
3497	0.04847097155
3498	0.04842308154
3499	0.04836115402
3500	0.04829197367
3501	0.0482143816
3502	0.04817503497
3503	0.04810366234
3504	0.04806454929
3505	0.04798301229
3506	0.04794453275
3507	0.04789501243
3508	0.04782575576
3509	0.04777127772
3510	0.04769113458
3511	0.04761656089
3512	0.04757885004
3513	0.0475059018
3514	0.04744652717
3515	0.04738403768
3516	0.04732550967
3517	0.04727268697
3518	0.04719519378
3519	0.04715433548
3520	0.04710881398
3521	0.0470720884
3522	0.04701723414
3523	0.04696516211
3524	0.04690300743
3525	0.04682003741
3526	0.04674059513
3527	0.04666259606
3528	0.04660856427
3529	0.04656105806
3530	0.04650455828
3531	0.0464229874
3532	0.04633777401
3533	0.04627939169
3534	0.04620156618
3535	0.04612652468
3536	0.04606394072
3537	0.04600319038
3538	0.04592757424
3539	0.04586716583
3540	0.0458106981
3541	0.04574593081
3542	0.0457030397
3543	0.0456402413
3544	0.04559009524
3545	0.04555228223
3546	0.04552556967
3547	0.04546399556
3548	0.04542199995
3549	0.04536059945
3550	0.04529904834
3551	0.04520699793
3552	0.04513518621
3553	0.04509419868
3554	0.04502624559
3555	0.04496913971
3556	0.04489491239
3557	0.04486971013
3558	0.04483117273
3559	0.04475829794
3560	0.04468702238
3561	0.04463107809
3562	0.0445609129
3563	0.04449580569
3564	0.04440784277
3565	0.0443515388
3566	0.0442873204
3567	0.04421437875
3568	0.04416373885
3569	0.04407930842
3570	0.04401224099
3571	0.04397124989
3572	0.04393237637
3573	0.04385340835
3574	0.04378675835
3575	0.04373179708
3576	0.04369142128
3577	0.04362056585
3578	0.04355401675
3579	0.04348474004
3580	0.04344664279
3581	0.04341654503
3582	0.04335712212
3583	0.04331751233
3584	0.04325720416
3585	0.04319139635
3586	0.04311458184
3587	0.04306944582
3588	0.04302070397
3589	0.04295084669
3590	0.04288620515
3591	0.04284036497
3592	0.04277582349
3593	0.04272064634
3594	0.04266317039
3595	0.04262849539
3596	0.04258070068
3597	0.04251010047
3598	0.04247518797
3599	0.04240657343
3600	0.04235046819
3601	0.04227577038
3602	0.0422120545
3603	0.04216639654
3604	0.04213223387
3605	0.04206941081
3606	0.04200209972
3607	0.04193580311
3608	0.04189228589
3609	0.04183096094
3610	0.04177015835
3611	0.04172290703
3612	0.04165000978
3613	0.04159170728
3614	0.04154728326
3615	0.04148917817
3616	0.04143894966
3617	0.04137942081
3618	0.04131369298
3619	0.0412675192
3620	0.04120891609
3621	0.04115758453
3622	0.04110982381
3623	0.04105277304
3624	0.04101364244
3625	0.04096980237
04154704389
3624	0.04151801082
3625	0.04143345096
03397476471
3622	0.0339193263
3623	0.03388165734
3624	0.03384077691
3625	0.03380439852
.02854924958
3621	0.02850499676
3622	0.02844331021
3623	0.02839358576
3624	0.0283489578
3625	0.028322122
